Title,Link,Author Keywords,Index Keywords
"Applying fuzzy logic to open data for sustainable development decision-making: a case study of the planned city Amaravati","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040925996&doi=10.1007%2fs11069-018-3186-2&partnerID=40&md5=7a959633ad75d5df389e6b304b3210ca","Amravati, India; Climate change; Environmental services; Flood risk; Fuzzy logic; Impermeable surface area; Landsat 8 OLI; Sustainable development","capital city; climate change; decision making; flood control; fuzzy mathematics; hazard management; land cover; Landsat; surface area; sustainable development; Andhra Pradesh; India; Krishna River"
"Alien aquatic plants in wetlands of a large European city (Geneva, Switzerland): from diagnosis to risk assessment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037714937&doi=10.1007%2fs11252-017-0719-5&partnerID=40&md5=e75a5737d28293d9810acd5b18291b63","Freshwater biodiversity; Introduction and dispersal; Invasive alien species; Non-native macrophytes; Risk assessment; Urban ponds and lakes",
"The forecasting of the development of suffosion processes in urban on the basis of the geoelectric modeling by the data of the phasometric system of the geodynamic control","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082375979&partnerID=40&md5=86c5ba10f2d17f0aeb42fec1481a6f2e","Flexible schedule; Forecasting; Geoelectric; Modeling; Phasometric method; Suffusion; Urban",
"A Successful Early Warning System for Hydroclimatic Extreme Events: The Case of La Paz City Mega Landslide","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042302501&doi=10.1007%2f978-3-319-56946-8_15&partnerID=40&md5=5554e078dc24121bab0fd05034bc316c","Bolivia; Climate change adaptation; Climate inequality; El niÃ±o; Human vulnerability; Risk maps",
"Landslides in the Dinarides and Pannonian Basin—from the largest historical and recent landslides in Croatia to catastrophic landslides caused by Cyclone Tamara (2014) in Bosnia and Herzegovina","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028347278&doi=10.1007%2fs10346-017-0880-1&partnerID=40&md5=65bc8f9e4ed4139f6bbe6d2aeabf08f0","Cyclone Tamara; Dinarides; Flysch; Karst; Landslides; Pannonian Basin","Landforms; Lithology; Maps; Risk management; Storms; Bosnia and herzegovina; Catastrophic landslides; Dinarides; Flysch; Karst; Landslide risk managements; Landslide-prone areas; Pannonian basin; Landslides; catastrophic event; cyclone; flysch; geomorphology; karst; landslide; rainfall; regional geology; spatial distribution; tectonic evolution; urban area; urbanization; Albania; Alps; Alps; Bosnia and Herzegovina; Carpathians; Croatia; Dinaric Alps; Eastern Alps; Istria; Montenegro; Pannonian Basin; Rjecina Valley; Slovenia; Zagreb"
"Mapping risk areas of tuberculosis using knowledge-driven GIS model in Shah Alam, Malaysia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057185614&partnerID=40&md5=b8956809416df980b4dd12581217cfbb","Disease mapping; Knowledge-driven GIS model; Risk area; Spatial MCDM; Tuberculosis",
"Review of landslide occurrence and climate change in Taiwan","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036494757&doi=10.1201%2f9781315387789&partnerID=40&md5=d146445d14659b50be98b3e301b7eca0",,
"Mapping radon hazard areas using 238U measurements and geological units: a study in a high background radiation city of China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959178174&doi=10.1007%2fs10967-016-4717-5&partnerID=40&md5=85c4f2c93eaad2c5d8d7269a7887c1b5","Gamma-ray spectrometry; Geological unit; Radon risk mapping; Soil gas radon","radon; uranium 238; Article; China; gamma spectrometry; gas; geographic mapping; ionizing radiation; permeability; radiation hazard; regression analysis; risk assessment; soil; spatial analysis"
"Stochastic Monthly Rainfall Time Series Analysis, Modeling and Forecasting in Kavala City, Greece, North-Eastern Mediterranean Basin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003794055&doi=10.1016%2fj.proeng.2016.11.054&partnerID=40&md5=f50588c56a40f51b81cb89cd6b8c52d7","auto regressive moving average models; Rainfall time series forecasting; SARIMA models; seasonality; trend","Agriculture; Biology; Deforestation; Fire protection; Forecasting; Harmonic analysis; Maps; Meteorology; Precipitation (meteorology); Rain; Stochastic systems; Water conservation; Water resources; Waterworks; Auto-regressive moving average model; Sarima models; Seasonality; Time series forecasting; trend; Time series analysis"
"Calculation of that environmental and geological landslide risk estimate","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960418051&doi=10.15587%2f1729-4061.2016.59687&partnerID=40&md5=5f1ef9bda33db0a28063605fa9000ba6","Cartogram; Environmental and geological assessment; Exogenous geological processes; Factor; Landslide risks",
"Flood risk assessments results, applications and future requirements","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957637562&partnerID=40&md5=840e0be222485013ab892d61bdc83d0b","Extremes; Flood risk assessment; Intangible losses; Risk mapping; Storm surge","Climate change; Climate models; Coastal engineering; Maps; Risk analysis; Risk assessment; Risk perception; Storms; Urban growth; Estuarine areas; Extremes; Failure mechanism; Flood risk analysis; Flood risk assessments; Flood risk maps; Risk mappings; Storm surges; Floods"
"Hazard and vulnerability in urban flood risk mapping: Machine learning techniques and considering the role of urban districts","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085757313&doi=10.1016%2fj.ijdrr.2020.101687&partnerID=40&md5=f9e636ab946e7eb931cabdfefd3ff7e4","Data mining; GIS; Infrastructure vulnerability; Maximum entropy; Urban flooding",
"Land Subsidence risk maps and InSAR based angular distortion structural vulnerability assessment: An example in Mexico City","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088224016&doi=10.5194%2fpiahs-382-583-2020&partnerID=40&md5=2fc1c11246c71faad61340598e128c0a",,"Groundwater; Groundwater resources; Maps; Population statistics; Risk assessment; Stratigraphy; Structural analysis; Structures (built objects); Angular distortions; Correlation analysis; Differential displacements; Population densities; Structural vulnerability; Structural vulnerability assessments; Subsidence velocity; Vertical displacements; Subsidence"
"Groundwater vulnerability and risk assessment in a karst aquifer of Greece using EPIK method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074631960&doi=10.3390%2fenvironments6110116&partnerID=40&md5=2f028807bdde11a0d29e5d428b9202c8","GIS; Greece; Groundwater; Hazard; Pollution",
"Rapid tools for assessing building heritage's seismic vulnerability: a preliminary reliability analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063611965&doi=10.1016%2fj.culher.2019.03.008&partnerID=40&md5=ac75d2978085bbb476f6788bbac1f264","Building aggregate; Buildings heritage; Earthquake damages prediction; Historical city centre; Masonry building; Seismic vulnerability",
"Underwater: Resilience, racialized housing, and the national flood insurance program in Canarsie, Brooklyn","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067238415&doi=10.1016%2fj.geoforum.2019.06.003&partnerID=40&md5=29e7ef36bf9e61c8a930ee5bfecc3a39","Environmental governance; Flooding; Gentrification; Housing; Race; Resilience","environmental management; environmental risk; flooding; gentrification; governance approach; housing market; race; residential development; Brooklyn; New York [New York (STT)]; New York [United States]; United States"
"Mapping fire risk of passenger-carried fire load in metro system via floor field cellular automaton","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059631130&doi=10.1016%2fj.autcon.2018.12.021&partnerID=40&md5=6c6919b06bce0c5183cfe377a0b59476","Facility management; Fire risk mapping; Metro stations; Passenger flow modeling","Accidents; Flow control; Mapping; Maps; Office buildings; Risk assessment; Risk perception; Subway stations; Subways; Facility management; Fire risk assessment; Fire risks; Metro stations; Passenger flows; Pedestrian movement; Rapid urbanizations; Transportation mode; Fires"
"Scenario-based risk assessment of earthquake disaster using slope displacement, PGA, and population density in the Guyuan region, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072066548&doi=10.3390%2fijgi8020085&partnerID=40&md5=277ae1db86e6da04f5c06d5de6d4762e","Earthquake disaster; Haiyuan fault; Liupanshan fault; Risk assessment; Scenario",
"Seismic Hazard Assessment and Land Use Analysis of Mangalore City, Karnataka, India","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065255099&doi=10.1080%2f13632469.2019.1608333&partnerID=40&md5=278f2684265f2ef38adee94aaee0355b","Land Use; PSHA; Seismic Hazard; Urbanization; Seismic Risk","Hazards; Land use; Maps; Maximum likelihood; Remote sensing; Seismic response; Gaussian maximum likelihood; Peak ground acceleration; Probabilistic seismic hazard analysis; PSHA; Seismic hazard assessment; Seismic hazards; Seismic risk; Seismic risk assessment; Risk assessment"
"Integrating evidence, models and maps to enhance Chagas disease vector surveillance","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058018156&doi=10.1371%2fjournal.pntd.0006883&partnerID=40&md5=cfc3682d6340c10cec70762057bf62a5",,"Article; Chagas disease; decision making; disease carrier; disease surveillance; epidemiological data; human; infection risk; infestation; mobile application; nonhuman; prevalence; Triatoma infestans; vector control; animal; animal dispersal; Chagas disease; drug effect; epidemiological monitoring; insect control; insect vector; Peru; physiology; pilot study; procedures; transmission; Triatoma; insecticide; Animal Distribution; Animals; Chagas Disease; Epidemiological Monitoring; Humans; Insect Control; Insect Vectors; Insecticides; Peru; Pilot Projects; Triatoma"
"A historical geomorphological approach to flood hazard management along the shore of an alpine lake (northern Italy)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048984799&doi=10.1007%2fs11069-018-3398-5&partnerID=40&md5=3dbe778cc2e2874e9662ab6afb051b41","Emergency plans; Historical geomorphology; Lacustrine floods; Lago Maggiore; Northern Italy",
"Two-level resolution of relative risk of dengue disease in a hyperendemic city of Colombia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053141800&doi=10.1371%2fjournal.pone.0203382&partnerID=40&md5=43745eef4b33b9b6e6e87e4ec45d279b",,"Article; Colombia; dengue; endemic disease; geographic distribution; high risk patient; human; incidence; public health; risk assessment; virus transmission; biological model; dengue; epidemic; female; male; risk factor; transmission; urbanization; Colombia; Dengue; Epidemics; Female; Humans; Male; Models, Biological; Risk Factors; Urbanization"
"Landslide disaster risk awareness in Mexico: community access to mapping at local scale","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046751098&doi=10.1007%2fs10346-018-1010-4&partnerID=40&md5=268a2658a29dacc231d2db0f9a66e4ee","Disaster risk reduction; Landslides; Risk communication; Sendai framework","Disasters; Landslides; Risk management; Risk perception; Disaster risk reductions; Guiding principles; Landslide susceptibility; Risk communication; Sendai framework; Spatial interaction; Spatial relationships; Spatial-temporal distribution; Risk assessment; communication network; community organization; disaster; hazard management; implementation process; landslide; mapping method; mountain region; risk assessment; urban area; vulnerability; Mexico [North America]; Puebla [Mexico]"
"Delineating risk zones and evaluation of shelter centres for flood disaster management along the Pahang River Basin, Malaysia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047153828&doi=10.4102%2fjamba.v10i1.501&partnerID=40&md5=198ca43843b11a6ca86bd272d8b8f091",,
"Risk division assessment of rainstorm-flood disasters based on cloud model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042062648&doi=10.13577%2fj.jnd.2017.0409&partnerID=40&md5=28b5541e54602d4b639c9e22359ef04c","Cloud model; Geographic information system (GIS); Rainstorm flooding; Risk division assessment; Xuancheng City","ArcGIS; flood forecasting; flood frequency; flooding; GIS; hazard assessment; precipitation assessment; rainstorm; risk assessment; spatial analysis; vulnerability; Anhui; China; Xuancheng"
"Urban flood risk mapping using analytic hierarchy process and natural break classification (Case study: Surabaya, East Java, Indonesia)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017216890&doi=10.1109%2fKCIC.2016.7883639&partnerID=40&md5=fbdd964c1a5b7b52cb5d975b9b099b8b","analytical hierarchy process; natural break classification; risk map; urban floods","Analytic hierarchy process; Artificial intelligence; Decision support systems; Disasters; Economics; Hierarchical systems; Intelligent computing; Maps; Risk assessment; Analytic hierarchy process (ahp); Analytical Hierarchy Process; Disaster risk assessments; Economic activities; Risk maps; Urban flood risks; Urban floods; Urban infrastructure; Floods"
"Risk of building damage by modeling interferometric time series","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007504273&doi=10.1109%2fIGARSS.2016.7730913&partnerID=40&md5=e8135c1eaf5cd6cd0100de340e7b8b37","Building model; damage assessment; Risk map; SAR Interferometry; Stacking techniques",
"Urban transmission of schistosomiasis: New epidemiological situation in the forest area of Pernambuco [Transmissão urbana da esquistossomose: Novo cenário epidemiológico na Zona da Mata de Pernambuco]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010931781&doi=10.1590%2f1980-5497201600040012&partnerID=40&md5=278c295ad23e3d00bc58530a22a3a7c0","Biomphalaria; Epidemiological profile; Schistosoma mansoni; Schistosomiasis; Transmission; Urban sanitation","animal; Biomphalaria; Brazil; disease carrier; forest; human; parasitology; schistosomiasis; schistosomiasis mansoni; transmission; urban health; Animals; Biomphalaria; Brazil; Disease Vectors; Forests; Humans; Schistosomiasis; Schistosomiasis mansoni; Urban Health"
"Digital mapping of corrosion risk in coastal urban areas using remote sensing and structural condition assessment: Case study in Cyprus","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012195551&doi=10.1515%2fgeo-2016-0063&partnerID=40&md5=7d9b75b28fc668346d55aeaf5b743cd5","classification; GIS; Landsat; non-destructive testing; reinforced concrete; risk area; satellite remote sensing; simplified damage index; steel corrosion","Atmospheric corrosion; Buildings; Classification (of information); Concrete buildings; Concrete construction; Concrete testing; Concretes; Condition monitoring; Damage detection; Geographic information systems; Maintenance; Maps; Nondestructive examination; Reinforced concrete; Remote sensing; Risk assessment; Risk perception; Steel corrosion; Steel testing; Damage index; LANDSAT; Non destructive testing; Risk areas; Satellite remote sensing; Corrosion; corrosion; digital mapping; GIS; Landsat; reinforced concrete; remote sensing; satellite data; steel; urban area; Cyprus"
"Fuzzy spatial association rule mining to analyze the effect of environmental va riables on the risk of allergic asthma preva lence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943740420&doi=10.3846%2f20296991.2015.1051339&partnerID=40&md5=2e4c2f29919f1a227ccbf07f5642e094","Air pollution; Allergic asthma; Fuzzy spatial association rule mining; GIS; Risk analysis; Spatial data mining","allergy; asthma; atmospheric pollution; data mining; disease prevalence; environmental effect; GIS; risk assessment; spatial data; spatial distribution; Iran; Tehran [Iran]"
"Ground movement risk in 'Las Batuecas-Sierra de Francia' and 'Quilamas' nature parks (central system, Salamanca, Spain)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897584021&doi=10.1080%2f17445647.2014.892844&partnerID=40&md5=df5aa640f12ebd394300a88b20775e2e","GIS; ground movements; landslide; nature parks; risk map",
"Urban structure and the risk of influenza A (H1N1) outbreaks in municipal districts","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893921376&doi=10.1007%2fs11434-013-0084-6&partnerID=40&md5=1368b44baa29e494bea9940897caf4ae","Influenza A (H1N1); Logistic regression; Proximity model; Spatial risk factors; Spatial-temporal K functions",
"River flood modeling for integrated flood risk management: Case of Tahaddart watershed (Northwestern Morocco) [ModÉlisation des crues des riviÈres pour la gestion intÉgrÉe du risque d’inondation: Cas du bassin versant de tahaddart (Nord-ouest du Maroc)]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939512167&doi=10.7202%2f1021982ar&partnerID=40&md5=93cb781051873314cea5985d2990ed0d","Cartography; Flood; Hazard; Hydraulic modelling; Morocco; Risk; Risk management; Vulnerability","Climate change; Damage detection; Decision making; Flood control; Hazards; Hydraulic models; Land use; Mapping; Maps; Planning; Risk assessment; Risk management; Risks; Watersheds; Flood risk management; Management practices; Mediterranean region; Morocco; Spatiotemporal evolution; Vulnerability; Vulnerability assessments; Vulnerability factors; Floods; cartography; climate change; flood damage; flood frequency; flooding; hydrological modeling; mapping; risk assessment; river discharge; watershed; Morocco; Tahaddart River"
"Spatial methods for archaeological flood risk: The case study of the neolithic sites in the Apulia region (southern Italy)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904861812&doi=10.1007%2f978-3-319-09144-0_29&partnerID=40&md5=9151e3e53819e463c9ff0498b6b43eda","archaeological predictive models; flooding hazard; natural risks; spatial analysis; Tavoliere di Puglia (southern Italy)","Hazards; Maps; Risk assessment; Flooding hazards; Natural risks; Predictive models; Southern Italy; Spatial analysis; Floods"
"Monitoring of dengue and chikungunya viruses in field-caught Aedes aegypti (Diptera: Culicidae) in Surat city, India","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902271854&partnerID=40&md5=7b1a2ba28f4d8497ffcee74bf3dd8a18","Arboviruses; GIS mapping; Phylogenetic analysis; Risk map; Surveillance",
"Geotechnologies applied to management of urban water supply systems: A methodologic proposal [Geotecnologias aplicadas ao planejamento de sistemas de abastecimento de água urbanos: Uma proposta metodológica]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891138676&doi=10.1590%2fS1413-41522013000300009&partnerID=40&md5=e570880da7d8495dfdf3361609799cf1","Geotechnologies; Spatial decision support system; Water supply systems",
"Analysis and assessment of the risk of lack of water supply using the EPANET program","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054691198&doi=10.1201%2fb14894&partnerID=40&md5=0a9897ebb84271e968cb4cddc0092666","Risk maps; Water distribution system; Water supply","Maps; Risk assessment; Water distribution systems; Application examples; Priority tasks; Risk maps; Simulation program; Supply interruption; Water supply"
"Hydrodynamic modeling and GIS tools applied in urban areas","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905498506&partnerID=40&md5=c528b5d242e30202c17004fdf1fcbb1a","GIS tools; Hydrodynamic models; Urban areas",
"Rift valley fever dynamics in Senegal: A project for pro-active adaptation and improvement of livestock raising management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896528527&doi=10.4081%2fgh.2013.73&partnerID=40&md5=3089fb19be91635a7d43c06054cb32b2","Dynamic ponds modelling; Early warning systems; Rift valley fever; Senegal","animal; animal husbandry; article; climate change; Culex; disease carrier; disease transmission; infection control; livestock; methodology; population density; Rift Valley fever; satellite imagery; season; Senegal; virology; Animal Husbandry; Animals; Climate Change; Communicable Disease Control; Culex; Insect Vectors; Livestock; Population Density; Rift Valley Fever; Satellite Imagery; Seasons; Senegal"
"Processes affecting Aedes aegypti (Diptera: Culicidae) infestation and abundance: Inference through statistical modeling and risk maps in northern Argentina","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861149541&doi=10.1603%2fME11156&partnerID=40&md5=598f8015213ce124bbefb5e1f221bb2a","Aedes aegypti; Akaike's Information Criterion; dengue; vector control","Aedes; animal; Argentina; article; disease carrier; mosquito; population density; population dynamics; statistical model; Aedes; Animals; Argentina; Insect Vectors; Models, Statistical; Mosquito Control; Population Density; Population Dynamics; Aedes aegypti; Clorinda; Culicidae; Diptera"
"Social, economic and environmental assessment of urban sub-catchment flood risks using a multi-criteria approach: A case study in Mumbai City, India","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090279626&doi=10.1016%2fj.jhydrol.2020.125216&partnerID=40&md5=ffcced3d14ef98d7240a6571aa53ad32","Decision planning; Hazard and risk mapping; Infiltration capacity; Urban flooding; Water harvesting","Catchments; Flood control; Hydraulic models; Maps; Risk assessment; Risk management; Runoff; Urban growth; Wastewater reclamation; Water conservation; Economic and environmental assessments; Environmental science; Flood risk management; High spatial resolution; Infiltration capacity; Management interventions; Multi-criteria approach; Stormwater harvesting; Floods; catchment; environmental assessment; flood; flood control; flooding; hazard assessment; hydrological modeling; multicriteria analysis; risk assessment; runoff; strategic approach; urban area; India; Maharashtra; Mumbai"
"A multi-risk methodology for the assessment of climate change impacts in coastal zones","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085314266&doi=10.3390%2fsu12093697&partnerID=40&md5=c5bd8b7798340be75f9f13dacd146cff","Climate adaptation; Multi-criteria decision analysis; Multi-risk maps; North adriatic coast","adaptive management; climate change; climate effect; coastal erosion; coastal zone; coastal zone management; environmental assessment; methodology; stakeholder; vulnerability"
"Risk Assessment of COVID-19 Based on Multisource Data from a Geographical Viewpoint","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089244420&doi=10.1109%2fACCESS.2020.3004933&partnerID=40&md5=cf93503962913cfd92dd0a45a51ccd64","COVID-19; decision tree; geographical detectors; risk map; spatial grid","Decision trees; Epidemiology; Population statistics; Viruses; Computational evaluation; Decision tree modeling; High-risk areas; Infectious disease; Multisource data; National economy; Population densities; Public safety; Risk assessment"
"Risk of potential pesticide use to honeybee and bumblebee survival and distribution: A country-wide analysis for The Netherlands","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071612814&doi=10.1111%2fddi.12971&partnerID=40&md5=20dd4c96796da8f442bf69cfee6771d8","bees; conservation; mapping; pesticides; risk assessment; species distribution modelling","abundance estimation; bee; colony structure; conservation planning; grassland; land use planning; pesticide application; pesticide residue; risk assessment; species diversity; survival; Apis mellifera; Apoidea"
"Soil and groundwater pollution assessment and delineation of intensity risk map in Sulaymaniyah City, NE of Iraq","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074324457&doi=10.3390%2fw11102158&partnerID=40&md5=6e2e869e87488b634464183cfd30118c","DNAPL; Groundwater and soil contamination; Iraq; Kurdistan region; LNAPL; Oil leakage; Sulaymaniyah","Gasoline; Groundwater; Groundwater resources; Leakage (fluid); Lithology; Maps; Natural attenuation; Petroleum industry; Petroleum refineries; Polycyclic aromatic hydrocarbons; Risk assessment; Soil pollution; Soil surveys; Soils; DNAPL; Iraq; Kurdistan; LNAPL; Oil leakage; Soil contamination; Sulaymaniyah; Groundwater pollution; assessment method; GIS; groundwater; groundwater pollution; infiltration; natural attenuation; oil industry; petroleum; soil pollution; urban area; Iraq; Sulaymaniyah"
"Determining of risk areas due to exposure to heavy metals in the Toluca Valley using epiphytic mosses as a biomonitor","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064494814&doi=10.1016%2fj.jenvman.2019.04.018&partnerID=40&md5=68f637a4521eec1cc734bdc8a3f6b1b9","Bioindicators; Biomonitor; Geostatistical analysis; GIS; Heavy metals; Risk area","chromium; copper; fertilizer; fossil fuel; gasoline; lead; paint; plastic; rubber; zinc; heavy metal; anthropogenic source; atmospheric pollution; bioindicator; biomonitoring; geostatistics; GIS; heavy metal; local government; moss; pollution control; risk assessment; vegetation cover; air quality; Article; biomass; combustion; exhaust gas; Fabriona cilaris; food waste; geostatistical analysis; Leskea angustata; livestock; manufacturing industry; melting point; moss; nonhuman; particulate matter; risk; vegetation; wind; China; environmental monitoring; soil; Mexico [Mexico (NTN)]; Mexico [North America]; Toluca Valley; Bryophyta; Leskea angustata; Toluca; Bryophyta; China; Environmental Monitoring; Metals, Heavy; Soil; Vehicle Emissions"
"Spatiotemporal analysis of canine rabies in El Salvador: Violence and poverty as social factors of canine rabies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053761958&doi=10.1371%2fjournal.pone.0201305&partnerID=40&md5=fa44b26cb10949f3a8b367e0eb9af092",,"rabies vaccine; Article; conflict; controlled study; disease association; disease transmission; El Salvador; high risk population; homicide; incidence; infection risk; nonhuman; population density; poverty; rabies; social aspect; spatiotemporal analysis; vaccination; violence; animal; dog; dog disease; human; rabies; Animals; Dog Diseases; Dogs; El Salvador; Humans; Incidence; Poverty; Rabies; Violence"
"Mapping human health risk by geostatistical method: a case study of mercury in drinking groundwater resource of the central ganga alluvial plain, northern India","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068229447&doi=10.1007%2fs10661-019-7427-y&partnerID=40&md5=a8abed1c7c137c1fa490add19220c7ea","Dissolved mercury (dHg); Drinking groundwater; Ganga alluvial plain; Human health risk mapping; Probability kriging; Risk magnitude","Groundwater; Health; Health risks; Interpolation; Mapping; Maps; Mercury (metal); Mercury compounds; Potable water; Alluvial plains; Anthropogenic interference; Anthropogenic mercury emissions; Dissolved mercury (dHg); Human health risks; Kriging; Probability of exceedance; World Health Organization; Groundwater resources; drinking water; ground water; mercury; ground water; mercury; alluvial plain; drinking water; geostatistics; groundwater; health risk; kriging; mapping; mercury (element); probability; public health; water resource; Article; case study; geographic mapping; geostatistical analysis; health hazard; India; maximum permissible dose; risk assessment; environmental monitoring; epidemiology; human; procedures; spatial analysis; water pollutant; Gangetic Plain; India; Lucknow; Uttar Pradesh; Environmental Monitoring; Groundwater; Humans; India; Mercury; Spatial Analysis; Water Pollutants, Chemical"
"Determination of earthquake-risky areas in Yalova City Center (Marmara region, Turkey) using GIS-based multicriteria decision-making techniques (analytical hierarchy process and technique for order preference by similarity to ideal solution)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062714287&doi=10.1007%2fs11069-019-03583-7&partnerID=40&md5=ccaa6accc0d3af99333c5c304464baf3","Disaster mitigation; Earthquake-based urban planning; GIS-based MCDM; Marmara region","analytical hierarchy process; disaster management; earthquake; GIS; multicriteria analysis; seismic zone; urban planning; Turkey; Yalova"
"Geolocation of premises subject to radon risk: Methodological proposal and case study in Madrid","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060906291&doi=10.1016%2fj.envpol.2019.01.083&partnerID=40&md5=3e0ac7d76e8f1df62fd6b256183d6e26",,"Buildings; Construction industry; Floors; Health risks; Information systems; Information use; Maps; Population statistics; Radon; Risk assessment; Geolocations; Gross floor areas; Low-rise buildings; Population survey; Potential risks; Protection policy; Risk categories; Small towns; Risk perception; radon; radon; cadastre; concentration (composition); data set; field survey; GIS; health risk; pollution exposure; radon; urban area; Article; building; case study; controlled study; geographic information system; housing; radiation hazard; risk assessment; Spain; urban area; air pollutant; analysis; human; indoor air pollution; radiation monitoring; statistics and numerical data; Spain; Air Pollutants, Radioactive; Air Pollution, Indoor; Geographic Information Systems; Housing; Humans; Radiation Monitoring; Radon; Spain"
"An Integrated flood risk assessment model for cities located in the transitional zone between taihang mountains and North China plain: A case study in Shijiazhuang, Hebei, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063515952&doi=10.3390%2fatmos10030104&partnerID=40&md5=f5a7c29429b5f408e2818f5d4ffad289","AHP; Flood risk assessment; GIS; Index system; Transitional zone between Taihang Mountains and North China plain","Analytic hierarchy process; Flood control; Geographic information systems; Hierarchical systems; Landforms; Maps; Population statistics; Risk assessment; Risk management; Surveying; Analytic hierarchy process (ahp); Digital elevation model; Flood risk assessments; Geographical environment; Index systems; Min-max normalizations; Spatial analysis tools; Taihang Mountains; Floods; analytical hierarchy process; digital elevation model; flood; GIS; hazard management; mapping; risk assessment; spatial analysis; China; Hebei; North China Plain; Shijiazhuang; Taihang Mountains"
"Pairwise Elicitation for a Decision Support Framework to Develop a Flood Risk Response Plan","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051955656&doi=10.1115%2f1.4040661&partnerID=40&md5=e779b0e6123df444b8bcbf871b6dde9e","charrette in decision making; flood hazard; multicriteria decision making; SMART; urban flood risk map","Budget control; Cost effectiveness; Decision making; Decision support systems; Hazards; Maps; Cost-effective analysis; Decision support framework; Decision-making frameworks; Flood hazards; Multi criteria decision making; SMART; Theoretical framework; Urban flood risks; Floods"
"The contribution of remote sensing in hydraulics and hydrology, analysis and evaluation of digital terrain model for flood risk mapping","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059594100&doi=10.2478%2fjwld-2018-0055&partnerID=40&md5=f9e00c3cabb2eb27a1226aab747d9683","Annaba; cadastral information; digital terrain model (DTM); flood risk; GIS; multi-criteria spatial analysis; remote sensing; VHSR",
